Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
PSCI,Invesco S&P SmallCap Industrials ETF,74.4,152520000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/psci
PSCT,Invesco S&P SmallCap Information Technology ETF,86.64,459192000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/psct
PSCM,Invesco S&P SmallCap Materials ETF,55.4985,30524175,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pscm
PSCU,Invesco S&P SmallCap Utilities ETF,57.4899,68987880,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pscu
ISDX,Invesco Strategic Developed ex-US ETF,25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/isdx
ISDS,Invesco Strategic Developed ex-US Small Company ETF,25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/isds
ISEM,Invesco Strategic Emerging Markets ETF,25.35,65910000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/isem
IUS,Invesco Strategic US ETF,25.23,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ius
IUSS,Invesco Strategic US Small Company ETF,25.2,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iuss
VRIG,Invesco Variable Rate Investment Grade ETF,25.13,403336525.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vrig
PHO,Invesco Water Resources ETF,32.17,879849500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pho
ISTR,Investar Holding Corporation,25.85,247416605.7,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/istr
ISBC,"Investors Bancorp, Inc.",12.62,3759225736,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/isbc
ITIC,Investors Title Company,176.5,332990195,n/a,n/a,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/itic
NVIV,InVivo Therapeutics Holdings Corp.,1.93,14983400.6,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nviv
IVTY,"Invuity, Inc.",7.35,176941533.3,n/a,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ivty
IONS,"Ionis Pharmaceuticals, Inc.",45.09,6189680467,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ions
IOVA,"Iovance Biotherapeutics, Inc.",13.4,1280935065,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/iova
IPAS,iPass Inc.,2.05,17215686.8,n/a,2003,Technology,EDP Services,https://www.nasdaq.com/symbol/ipas
IPGP,IPG Photonics Corporation,158.23,8600353672,n/a,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/ipgp
IPIC,iPic Entertainment Inc.,6.6,75482411.4,n/a,2018,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ipic
CLRG,IQ Chaikin U.S. Large Cap ETF,26.1,375840026.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/clrg
CSML,IQ Chaikin U.S. Small Cap ETF,28.751,501704978.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/csml
IQ,"iQIYI, Inc.",30.29,4078440213,134646425,2018,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/iq
IRMD,iRadimed Corporation,30.1,321471973.2,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd
IRTC,"iRhythm Technologies, Inc.",96.02,2299552830,n/a,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irtc
IRIX,IRIDEX Corporation,7.75,90397387.25,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/irix
IRDM,Iridium Communications Inc,20.25,2242739340,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdm
IRDMB,Iridium Communications Inc,700.18,350090000,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/irdmb
IRBT,iRobot Corporation,106.75,2925595197,n/a,2005,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/irbt
IRWD,"Ironwood Pharmaceuticals, Inc.",18.19,2785933361,n/a,2010,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/irwd
IRCP,IRSA Propiedades Comerciales S.A.,24.64,81489457.28,3307202,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/ircp
PMPT,iSectors Post-MPT Growth ETF,27.76,13880111.04,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pmpt
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.62,1374474000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slqd
ISHG,iShares 1-3 Year International Treasury Bond ETF,82.03,77928500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ishg
SHY,iShares 1-3 Year Treasury Bond ETF,83.1,13694880000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shy
TLT,iShares 20+ Year Treasury Bond ETF,119.12,9017384000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tlt
IEI,iShares 3-7 Year Treasury Bond ETF,119.33,7410393000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iei
IEF,iShares 7-10 Year Treasury Bond ETF,101.71,9174242000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ief
AIA,iShares Asia 50 ETF,60.97,1009053500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aia
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,53.69,1503320000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usig
COMT,iShares Commodities Select Strategy ETF,37.89,750222000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/comt
ISTB,iShares Core 1-5 Year USD Bond ETF,48.98,2169814000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/istb
IXUS,iShares Core MSCI Total International Stock ETF,59.3,10608770000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ixus
IUSG,iShares Core S&P U.S. Growth ETF,61.89,5282311500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusg
IUSV,iShares Core S&P U.S. Value ETF,56.75,4381100000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusv
IUSB,iShares Core Total USD Bond Market ETF,49.25,2324600000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/iusb
HEWG,iShares Currency Hedged MSCI Germany ETF,27.05,327305000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hewg
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,24.55,39280000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/susb
SUSC,iShares ESG USD Corporate Bond ETF,24.28,16996000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/susc
XT,iShares Exponential Technologies ETF,38.4622,2434657260,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/xt
FALN,iShares Fallen Angels USD Bond ETF,26.55,69030000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/faln
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,39.8776,41871480,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifeu
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,29.02,493340000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifgl
IGF,iShares Global Infrastructure ETF,42.7,2694370000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igf
GNMA,iShares GNMA Bond ETF,48.21,103651500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gnma
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,50.57,10114000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyxe
IGIB,iShares Intermediate-Term Corporate Bond ETF,53.17,5808822500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igib
IGOV,iShares International Treasury Bond ETF,48.65,878132500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igov
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,106.57,13843443000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emb
MBB,iShares MBS ETF,103.59,12016440000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbb
JKI,iShares Morningstar Mid-Cap ETF,164.07,467599500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jki
ACWX,iShares MSCI ACWI ex US Index Fund,46.82,2968388000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwx
ACWI,iShares MSCI ACWI Index Fund,73.42,8839768000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwi
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,69.66,4137804000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aaxj
EWZS,iShares MSCI Brazil Small-Cap ETF,11.01,45141000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewzs
MCHI,iShares MSCI China ETF,58.71,3322986000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mchi
ESGD,iShares MSCI EAFE ESG Optimized ETF,65.0299,357664450,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgd
SCZ,iShares MSCI EAFE Small-Cap ETF,61.74,10483452000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/scz
ESGE,iShares MSCI EM ESG Optimized ETF,32.76,321048000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esge
EEMA,iShares MSCI Emerging Markets Asia ETF,67.01,425513500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eema
EMXC,iShares MSCI Emerging Markets ex China ETF,48.15,9630000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emxc
EUFN,iShares MSCI Europe Financials Sector Index Fund,20.14,1221491000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eufn
IEUS,iShares MSCI Europe Small-Cap ETF,56.13,230133000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ieus
RING,iShares MSCI Global Gold Miners ETF,14.02,226423000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ring
MPCT,iShares MSCI Global Impact ETF,57.75,37537500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mpct
ENZL,iShares MSCI New Zealand ETF,48.17,139693000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/enzl
QAT,iShares MSCI Qatar ETF,18.0875,50645000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qat
TUR,iShares MSCI Turkey ETF,22.21,423100500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tur
UAE,iShares MSCI UAE ETF,15.62,34364000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/uae
ESGU,iShares MSCI USA ESG Optimized ETF,63.92,99076000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgu
IBB,iShares Nasdaq Biotechnology Index Fund,118.37,9386741000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibb
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,185.19,1842640500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/soxx
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,28.79,10076500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amca
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,27.94,32131000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emif
ICLN,iShares S&P Global Clean Energy Index Fund,8.49,165555000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/icln
WOOD,iShares S&P Global Timber & Forestry Index Fund,78.02,468120000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood
INDY,iShares S&P India Nifty 50 Index Fund,36.35,910567500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/indy
IJT,iShares S&P Small-Cap 600 Growth ETF,205.97,7178054500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ijt
DVY,iShares Select Dividend ETF,102.08,17562864000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvy
SHV,iShares Short Treasury Bond ETF,110.34,15127614000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shv
IGSB,iShares Short-Term Corporate Bond ETF,51.85,10274077500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igsb
PFF,iShares U.S. Preferred Stock ETF,37.27,16903808500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pff
ISRL,"Isramco, Inc.",117.3,318780110.4,n/a,1983,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/isrl
ITI,"Iteris, Inc.",5.04,167535582.5,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti
ITRM,Iterum Therapeutics plc,8.91,126160458.9,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itrm
ITRI,"Itron, Inc.",66.2,2601619883,n/a,1993,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/itri
ITRN,Ituran Location and Control Ltd.,33.55,787600710.1,n/a,2005,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/itrn
ITUS,ITUS Corporation,3.78,70671431.88,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/itus
IVENC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivenc
IVFGC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfgc
IVFVC,Ivy NextShares,99.87,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfvc
IZEA,"IZEA Worldwide, Inc.",1.76,18771628.48,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea
JJSF,J & J Snack Foods Corp.,149.08,2790202151,n/a,1986,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf
MAYS,"J. W. Mays, Inc.",37.55,75692539,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/mays
JBHT,"J.B. Hunt Transport Services, Inc.",123.87,13544444996,n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/jbht
JCOM,"j2 Global, Inc.",82.75,4074832680,n/a,1999,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom
JKHY,"Jack Henry & Associates, Inc.",161.82,12489075520,n/a,1985,Technology,EDP Services,https://www.nasdaq.com/symbol/jkhy
JACK,Jack In The Box Inc.,84.42,2300909563,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack
JAGX,"Jaguar Health, Inc.",0.54,26907843.6,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx
JAKK,"JAKKS Pacific, Inc.",2.4,70007791.2,n/a,1996,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk
JMBA,"Jamba, Inc.",13.01,203484427.2,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jmba
JRVR,"James River Group Holdings, Ltd.",41.24,1234236370,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr
JSML,Janus Henderson Small Cap Growth Alpha ETF,46.27,9346540,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsml
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,47.0132,16548646.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsmd
JASN,"Jason Industries, Inc.",2.7,73966440.6,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn
JASNW,"Jason Industries, Inc.",0.011,0,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasnw
JAZZ,Jazz Pharmaceuticals plc,165.19,9978987158,n/a,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jazz
JD,"JD.com, Inc.",27.76,25612482042,922639843,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd
JSYN,Jensyn Acquistion Corp.,11.3865,23698745.22,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsyn
JSYNR,Jensyn Acquistion Corp.,0.46,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,12.25,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.18,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynw
JRSH,"Jerash Holdings (US), Inc.",5.38,60928500,n/a,2018,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jrsh
JBLU,JetBlue Airways Corporation,19.22,6012910999,n/a,2002,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/jblu
JTPY,JetPay Corporation,1.85,28562723.5,n/a,2011,Finance,Business Services,https://www.nasdaq.com/symbol/jtpy
JCTCF,Jewett-Cameron Trading Company,8.6,38328376.8,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/jctcf
JMU,JMU Limited,1.2507,2396192.367,1915881,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/jmu
JBSS,"John B. Sanfilippo & Son, Inc.",72.78,825689172.8,n/a,1991,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jbss
JOUT,Johnson Outdoors Inc.,103.09,1037776206,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jout
JNCE,"Jounce Therapeutics, Inc.",7.04,229698501.1,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/jnce
KTWO,"K2M Group Holdings, Inc.",27.31,1191109892,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ktwo
KALU,Kaiser Aluminum Corporation,106.7,1774628105,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu
KALA,"Kala Pharmaceuticals, Inc.",11.29,277646773.5,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala
KALV,"KalVista Pharmaceuticals, Inc.",15.55,195605269.4,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kalv
KMDA,Kamada Ltd.,6.15,247645291.1,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda
KNDI,"Kandi Technologies Group, Inc.",3.85,198166984.4,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/kndi
KPTI,Karyopharm Therapeutics Inc.,18.86,1142226648,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti
KAAC,Kayne Anderson Acquisition Corp.,10.19,112175911.9,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaac
KAACU,Kayne Anderson Acquisition Corp.,10.75,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaacu
KAACW,Kayne Anderson Acquisition Corp.,1.5,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kaacw
KZIA,Kazia Therapeutics Limited,3.2064,5588671.834,1742974,n/a,Capital Goods,Miscellaneous,https://www.nasdaq.com/symbol/kzia
KBLM,KBL Merger Corp. IV,10.06,41886349.18,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblm
KBLMR,KBL Merger Corp. IV,0.45,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmr
KBLMU,KBL Merger Corp. IV,10.5,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmu
KBLMW,KBL Merger Corp. IV,0.26,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmw
KBSF,KBS Fashion Group Limited,3.77,8319413.57,n/a,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf
KCAP,"KCAP Financial, Inc.",3.24,121037396,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/kcap
KCAPL,"KCAP Financial, Inc.",25.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kcapl
KRNY,Kearny Financial,13.4,1334988400,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny
KELYA,"Kelly Services, Inc.",24.64,956144259.8,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",24,931309344,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelyb
KMPH,"KemPharm, Inc.",5.05,81012190.9,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmph
KFFB,Kentucky First Federal Bancorp,7.75,65444991.25,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/kffb
KERX,"Keryx Biopharmaceuticals, Inc.",2.87,345716784.7,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kerx
KEQU,Kewaunee Scientific Corporation,33.6,92103614.4,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kequ
KTCC,Key Tronic Corporation,7.55,81235584,n/a,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ktcc
KZR,"Kezar Life Sciences, Inc.",19.8,378342775.8,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kzr
KFRC,"Kforce, Inc.",40.2,1050240196,n/a,1995,Technology,Professional Services,https://www.nasdaq.com/symbol/kfrc
KE,"Kimball Electronics, Inc.",19.05,508533063.5,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/ke
KBAL,"Kimball International, Inc.",17.61,654427557.1,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/kbal
KIN,"Kindred Biosciences, Inc.",13.75,464746425,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kin
KGJI,Kingold Jewelry Inc.,1.18,78013932.36,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/kgji
KINS,"Kingstone Companies, Inc",18.85,201008841.2,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins
KNSA,"Kiniksa Pharmaceuticals, Ltd.",24.98,1235377457,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/knsa
KNSL,"Kinsale Capital Group, Inc.",60.25,1276162902,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl
KIRK,"Kirkland&#39;s, Inc.",9.35,146659368.9,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/kirk
KTOV,Kitov Pharma Ltd.,1.88,20264738.08,10779116,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharma Ltd.,0.61,0,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktovw
KLAC,KLA-Tencor Corporation,104.16,16262137073,n/a,1980,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac
KLXEV,"KLX ENERGY SERVICES HOLDINGS, INC.",27.11,550333000,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/klxev
KLXI,KLX Inc.,73.38,3723785435,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/klxi
KLXIV,KLX Inc.,62.6,0,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/klxiv
KONA,"Kona Grill, Inc.",2.45,32483516.1,n/a,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona
KOPN,Kopin Corporation,2.01,154021281,n/a,1992,Technology,Semiconductors,https://www.nasdaq.com/symbol/kopn
KRNT,Kornit Digital Ltd.,20.3,695829677.2,n/a,2015,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/krnt
KOSS,Koss Corporation,2.92,21557501.52,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss
